review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
1356,Beauty,Lipstick,U5563,Great!,Really disappointed with the Lipstick.,3,Yes,49,Neutral
1357,Home & Kitchen,Vacuum Cleaner,U7658,Terrible,"The Vacuum Cleaner is amazing, I love it!",3,No,33,Neutral
1358,Fashion,Jacket,U9608,Terrible,Exceeded my expectations! Great Jacket.,1,No,19,Negative
1359,Beauty,Lipstick,U5052,Okay,"Not worth the money, poor quality Lipstick.",1,No,13,Negative
1360,Electronics,Smartwatch,U7486,Loved it,I use this Smartwatch every day and it’s fantastic.,2,Yes,20,Negative
1361,Beauty,Hair Dryer,U4476,Terrible,Really disappointed with the Hair Dryer.,2,Yes,17,Negative
1362,Beauty,Hair Dryer,U1470,Great!,Really disappointed with the Hair Dryer.,4,No,13,Positive
1363,Electronics,Wireless Headphones,U1945,Terrible,Decent Wireless Headphones for the price point.,3,Yes,1,Neutral
1364,Books,Biography,U8128,Terrible,I use this Biography every day and it’s fantastic.,5,Yes,10,Positive
1365,Fashion,Sneakers,U9149,Terrible,Really disappointed with the Sneakers.,1,Yes,38,Negative
1366,Beauty,Lipstick,U3646,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,17,Neutral
1367,Beauty,Hair Dryer,U1451,Loved it,Really disappointed with the Hair Dryer.,2,Yes,31,Negative
1368,Beauty,Lipstick,U1565,Great!,Decent Lipstick for the price point.,5,Yes,28,Positive
1369,Home & Kitchen,Coffee Maker,U1812,Not good,The Coffee Maker stopped working after a week.,1,Yes,1,Negative
1370,Books,Children's Story,U5636,Terrible,The Children's Story stopped working after a week.,1,Yes,30,Negative
1371,Electronics,Bluetooth Speaker,U1862,Okay,The Bluetooth Speaker stopped working after a week.,3,No,50,Neutral
1372,Electronics,Laptop,U1781,Okay,Decent Laptop for the price point.,4,No,16,Positive
1373,Home & Kitchen,Air Fryer,U6810,Not good,"Not worth the money, poor quality Air Fryer.",2,No,43,Negative
1374,Books,Children's Story,U9058,Not good,Exceeded my expectations! Great Children's Story.,5,Yes,47,Positive
1375,Electronics,Laptop,U2191,Not good,I use this Laptop every day and it’s fantastic.,4,Yes,0,Positive
1376,Home & Kitchen,Microwave Oven,U8031,Great!,Decent Microwave Oven for the price point.,4,Yes,34,Positive
1377,Fashion,Jeans,U1079,Great!,"Not worth the money, poor quality Jeans.",1,Yes,30,Negative
1378,Electronics,Bluetooth Speaker,U5417,Okay,"The Bluetooth Speaker is amazing, I love it!",1,Yes,12,Negative
1379,Electronics,Laptop,U5330,Not good,Really disappointed with the Laptop.,5,Yes,43,Positive
1380,Home & Kitchen,Blender,U6743,Great!,Decent Blender for the price point.,1,No,5,Negative
1381,Electronics,Bluetooth Speaker,U4784,Okay,The Bluetooth Speaker stopped working after a week.,1,No,48,Negative
1382,Home & Kitchen,Air Fryer,U9489,Okay,Exceeded my expectations! Great Air Fryer.,3,No,49,Neutral
1383,Home & Kitchen,Coffee Maker,U1283,Great!,Exceeded my expectations! Great Coffee Maker.,3,Yes,46,Neutral
1384,Fashion,T-shirt,U2973,Not good,The T-shirt stopped working after a week.,5,No,22,Positive
1385,Electronics,Wireless Headphones,U7603,Loved it,Exceeded my expectations! Great Wireless Headphones.,1,No,29,Negative
1386,Books,Cookbook,U9403,Not good,Decent Cookbook for the price point.,4,Yes,20,Positive
1387,Beauty,Perfume,U1198,Terrible,Exceeded my expectations! Great Perfume.,5,Yes,36,Positive
1388,Beauty,Lipstick,U7926,Loved it,"Not worth the money, poor quality Lipstick.",1,Yes,27,Negative
1389,Books,Self-help Book,U5789,Okay,Really disappointed with the Self-help Book.,3,Yes,41,Neutral
1390,Home & Kitchen,Coffee Maker,U8368,Loved it,Decent Coffee Maker for the price point.,2,Yes,29,Negative
1391,Electronics,Smartphone,U8063,Terrible,"The Smartphone is amazing, I love it!",2,Yes,26,Negative
1392,Fashion,T-shirt,U4657,Terrible,"Not worth the money, poor quality T-shirt.",3,No,28,Neutral
1393,Fashion,Handbag,U7747,Not good,Decent Handbag for the price point.,3,Yes,8,Neutral
1394,Beauty,Lipstick,U6994,Loved it,The Lipstick stopped working after a week.,2,No,0,Negative
1395,Electronics,Smartwatch,U5333,Terrible,Decent Smartwatch for the price point.,3,No,9,Neutral
1396,Books,Fiction Novel,U9777,Terrible,Decent Fiction Novel for the price point.,2,No,14,Negative
1397,Home & Kitchen,Microwave Oven,U5107,Terrible,Decent Microwave Oven for the price point.,3,Yes,40,Neutral
1398,Fashion,T-shirt,U9100,Loved it,Exceeded my expectations! Great T-shirt.,3,Yes,49,Neutral
1399,Fashion,T-shirt,U1518,Okay,"The T-shirt works okay, but could be better.",5,No,22,Positive
1400,Books,Cookbook,U3279,Okay,Exceeded my expectations! Great Cookbook.,1,No,27,Negative
1401,Home & Kitchen,Air Fryer,U1379,Not good,Really disappointed with the Air Fryer.,4,Yes,49,Positive
1402,Home & Kitchen,Air Fryer,U7564,Not good,Exceeded my expectations! Great Air Fryer.,1,No,33,Negative
1403,Fashion,Jeans,U5127,Great!,Decent Jeans for the price point.,5,No,50,Positive
1404,Electronics,Smartphone,U1438,Great!,I use this Smartphone every day and it’s fantastic.,3,Yes,24,Neutral
1405,Fashion,Sneakers,U9236,Terrible,Exceeded my expectations! Great Sneakers.,2,No,50,Negative
1406,Electronics,Smartwatch,U5123,Terrible,"Not worth the money, poor quality Smartwatch.",4,No,17,Positive
1407,Books,Fiction Novel,U2577,Not good,Decent Fiction Novel for the price point.,4,Yes,19,Positive
1408,Home & Kitchen,Vacuum Cleaner,U6875,Okay,Exceeded my expectations! Great Vacuum Cleaner.,1,Yes,8,Negative
1409,Beauty,Hair Dryer,U5065,Terrible,"The Hair Dryer is amazing, I love it!",2,Yes,38,Negative
1410,Beauty,Shampoo,U6887,Not good,I use this Shampoo every day and it’s fantastic.,3,Yes,21,Neutral
1411,Electronics,Bluetooth Speaker,U6335,Terrible,"The Bluetooth Speaker works okay, but could be better.",5,No,1,Positive
1412,Electronics,Laptop,U4261,Great!,"Not worth the money, poor quality Laptop.",2,Yes,20,Negative
1413,Books,Fiction Novel,U8625,Not good,"The Fiction Novel works okay, but could be better.",1,Yes,26,Negative
1414,Beauty,Hair Dryer,U3822,Not good,The Hair Dryer stopped working after a week.,5,No,46,Positive
1415,Electronics,Smartwatch,U2483,Terrible,Really disappointed with the Smartwatch.,3,Yes,36,Neutral
1416,Home & Kitchen,Microwave Oven,U2636,Terrible,Really disappointed with the Microwave Oven.,2,Yes,45,Negative
1417,Books,Self-help Book,U8572,Terrible,"Not worth the money, poor quality Self-help Book.",3,No,50,Neutral
1418,Fashion,T-shirt,U8467,Great!,Exceeded my expectations! Great T-shirt.,2,No,17,Negative
1419,Electronics,Wireless Headphones,U4338,Loved it,The Wireless Headphones stopped working after a week.,1,Yes,5,Negative
1420,Beauty,Face Cream,U8196,Not good,Decent Face Cream for the price point.,2,No,23,Negative
1421,Fashion,Jeans,U1147,Okay,I use this Jeans every day and it’s fantastic.,3,Yes,25,Neutral
1422,Fashion,Jacket,U6400,Loved it,"The Jacket works okay, but could be better.",1,No,45,Negative
1423,Beauty,Face Cream,U5578,Okay,"The Face Cream is amazing, I love it!",2,Yes,41,Negative
1424,Fashion,T-shirt,U5222,Okay,Exceeded my expectations! Great T-shirt.,5,No,22,Positive
1425,Electronics,Smartwatch,U7491,Okay,"The Smartwatch works okay, but could be better.",3,No,15,Neutral
1426,Home & Kitchen,Blender,U3038,Great!,I use this Blender every day and it’s fantastic.,4,Yes,0,Positive
1427,Home & Kitchen,Blender,U9371,Loved it,Really disappointed with the Blender.,4,Yes,22,Positive
1428,Fashion,Jacket,U7022,Loved it,"Not worth the money, poor quality Jacket.",3,Yes,33,Neutral
1429,Fashion,Sneakers,U4624,Great!,Decent Sneakers for the price point.,5,No,36,Positive
1430,Electronics,Bluetooth Speaker,U7373,Great!,"The Bluetooth Speaker is amazing, I love it!",5,Yes,2,Positive
1431,Books,Fiction Novel,U9362,Loved it,Exceeded my expectations! Great Fiction Novel.,1,Yes,40,Negative
1432,Electronics,Wireless Headphones,U3307,Terrible,Exceeded my expectations! Great Wireless Headphones.,4,Yes,3,Positive
1433,Home & Kitchen,Microwave Oven,U3693,Not good,"The Microwave Oven is amazing, I love it!",2,Yes,4,Negative
1434,Fashion,Jacket,U1344,Loved it,"The Jacket is amazing, I love it!",1,No,23,Negative
1435,Electronics,Smartphone,U3541,Not good,"Not worth the money, poor quality Smartphone.",1,Yes,19,Negative
1436,Electronics,Smartphone,U1967,Terrible,"The Smartphone works okay, but could be better.",3,No,31,Neutral
1437,Electronics,Smartwatch,U6464,Terrible,I use this Smartwatch every day and it’s fantastic.,4,No,0,Positive
1438,Electronics,Bluetooth Speaker,U6364,Great!,The Bluetooth Speaker stopped working after a week.,2,No,21,Negative
1439,Home & Kitchen,Vacuum Cleaner,U8488,Okay,I use this Vacuum Cleaner every day and it’s fantastic.,1,Yes,10,Negative
1440,Beauty,Shampoo,U3553,Not good,The Shampoo stopped working after a week.,4,Yes,38,Positive
1441,Home & Kitchen,Blender,U5336,Okay,The Blender stopped working after a week.,3,Yes,34,Neutral
1442,Home & Kitchen,Vacuum Cleaner,U8394,Okay,Really disappointed with the Vacuum Cleaner.,1,No,47,Negative
1443,Fashion,Handbag,U2638,Not good,"Not worth the money, poor quality Handbag.",2,No,3,Negative
1444,Electronics,Bluetooth Speaker,U7835,Not good,Exceeded my expectations! Great Bluetooth Speaker.,1,Yes,46,Negative
1445,Books,Self-help Book,U3068,Okay,Decent Self-help Book for the price point.,5,Yes,7,Positive
1446,Books,Self-help Book,U8867,Terrible,I use this Self-help Book every day and it’s fantastic.,1,No,2,Negative
1447,Electronics,Wireless Headphones,U7277,Great!,"The Wireless Headphones works okay, but could be better.",2,Yes,18,Negative
1448,Home & Kitchen,Blender,U5118,Great!,"The Blender works okay, but could be better.",1,Yes,38,Negative
1449,Beauty,Perfume,U2245,Terrible,"The Perfume works okay, but could be better.",1,No,10,Negative
1450,Books,Self-help Book,U9334,Loved it,Exceeded my expectations! Great Self-help Book.,4,No,24,Positive
1451,Fashion,T-shirt,U8224,Loved it,I use this T-shirt every day and it’s fantastic.,3,Yes,48,Neutral
1452,Books,Fiction Novel,U3908,Terrible,Really disappointed with the Fiction Novel.,1,No,49,Negative
1453,Fashion,Jacket,U7605,Loved it,Exceeded my expectations! Great Jacket.,2,Yes,15,Negative
1454,Home & Kitchen,Coffee Maker,U2161,Terrible,Exceeded my expectations! Great Coffee Maker.,2,Yes,10,Negative
1455,Home & Kitchen,Vacuum Cleaner,U4294,Great!,I use this Vacuum Cleaner every day and it’s fantastic.,2,Yes,20,Negative
1456,Books,Fiction Novel,U7401,Not good,The Fiction Novel stopped working after a week.,4,Yes,39,Positive
1457,Electronics,Laptop,U4407,Terrible,The Laptop stopped working after a week.,2,No,26,Negative
1458,Beauty,Lipstick,U5598,Great!,"Not worth the money, poor quality Lipstick.",1,Yes,7,Negative
1459,Fashion,Jacket,U3250,Terrible,Really disappointed with the Jacket.,4,No,41,Positive
1460,Home & Kitchen,Microwave Oven,U1987,Not good,"The Microwave Oven works okay, but could be better.",5,No,27,Positive
1461,Beauty,Hair Dryer,U8506,Great!,The Hair Dryer stopped working after a week.,1,No,50,Negative
1462,Home & Kitchen,Coffee Maker,U5624,Not good,"Not worth the money, poor quality Coffee Maker.",2,Yes,35,Negative
1463,Books,Children's Story,U7243,Okay,Really disappointed with the Children's Story.,2,No,30,Negative
1464,Electronics,Wireless Headphones,U2839,Loved it,"Not worth the money, poor quality Wireless Headphones.",5,No,41,Positive
1465,Beauty,Hair Dryer,U3536,Loved it,Decent Hair Dryer for the price point.,5,Yes,45,Positive
1466,Beauty,Hair Dryer,U3444,Great!,"The Hair Dryer is amazing, I love it!",1,No,48,Negative
1467,Books,Children's Story,U4373,Terrible,Really disappointed with the Children's Story.,5,Yes,20,Positive
1468,Electronics,Wireless Headphones,U3710,Great!,"Not worth the money, poor quality Wireless Headphones.",2,Yes,7,Negative
1469,Books,Biography,U2099,Loved it,I use this Biography every day and it’s fantastic.,2,No,21,Negative
1470,Books,Fiction Novel,U3753,Great!,The Fiction Novel stopped working after a week.,5,Yes,40,Positive
1471,Beauty,Hair Dryer,U5960,Okay,The Hair Dryer stopped working after a week.,2,No,1,Negative
1472,Fashion,Sneakers,U1155,Great!,Decent Sneakers for the price point.,2,Yes,39,Negative
1473,Electronics,Bluetooth Speaker,U1462,Not good,Really disappointed with the Bluetooth Speaker.,4,No,4,Positive
1474,Fashion,Jacket,U5578,Terrible,I use this Jacket every day and it’s fantastic.,5,No,3,Positive
1475,Fashion,Jacket,U8719,Loved it,I use this Jacket every day and it’s fantastic.,3,Yes,2,Neutral
1476,Fashion,Handbag,U9029,Terrible,Really disappointed with the Handbag.,3,Yes,38,Neutral
1477,Fashion,T-shirt,U6016,Not good,Exceeded my expectations! Great T-shirt.,3,Yes,22,Neutral
1478,Home & Kitchen,Air Fryer,U1029,Okay,Really disappointed with the Air Fryer.,5,No,43,Positive
1479,Fashion,Jeans,U9237,Okay,I use this Jeans every day and it’s fantastic.,4,Yes,12,Positive
1480,Beauty,Lipstick,U6838,Not good,The Lipstick stopped working after a week.,2,Yes,28,Negative
1481,Books,Children's Story,U1214,Terrible,Really disappointed with the Children's Story.,2,Yes,26,Negative
1482,Home & Kitchen,Vacuum Cleaner,U6022,Terrible,Exceeded my expectations! Great Vacuum Cleaner.,2,Yes,5,Negative
1483,Electronics,Smartwatch,U3128,Not good,Really disappointed with the Smartwatch.,2,Yes,19,Negative
1484,Beauty,Hair Dryer,U8941,Terrible,"The Hair Dryer is amazing, I love it!",2,No,23,Negative
1485,Beauty,Shampoo,U8798,Loved it,"The Shampoo works okay, but could be better.",3,No,8,Neutral
1486,Fashion,Sneakers,U1799,Okay,Decent Sneakers for the price point.,4,No,26,Positive
1487,Books,Biography,U4846,Okay,Decent Biography for the price point.,5,Yes,13,Positive
1488,Beauty,Hair Dryer,U5560,Okay,Exceeded my expectations! Great Hair Dryer.,1,No,8,Negative
1489,Books,Fiction Novel,U2361,Not good,Decent Fiction Novel for the price point.,4,No,25,Positive
1490,Books,Fiction Novel,U9119,Great!,"The Fiction Novel works okay, but could be better.",3,Yes,34,Neutral
1491,Beauty,Shampoo,U7187,Okay,I use this Shampoo every day and it’s fantastic.,4,No,19,Positive
1492,Fashion,Jacket,U5118,Okay,I use this Jacket every day and it’s fantastic.,5,No,27,Positive
1493,Fashion,Jacket,U7233,Loved it,Decent Jacket for the price point.,2,No,30,Negative
1494,Home & Kitchen,Microwave Oven,U4703,Loved it,"The Microwave Oven works okay, but could be better.",2,Yes,44,Negative
1495,Home & Kitchen,Microwave Oven,U5902,Terrible,Exceeded my expectations! Great Microwave Oven.,5,Yes,21,Positive
1496,Fashion,Sneakers,U5031,Loved it,"Not worth the money, poor quality Sneakers.",4,Yes,39,Positive
1497,Home & Kitchen,Vacuum Cleaner,U8326,Okay,I use this Vacuum Cleaner every day and it’s fantastic.,5,No,50,Positive
1498,Books,Fiction Novel,U5501,Not good,Really disappointed with the Fiction Novel.,5,No,42,Positive
1499,Books,Children's Story,U2037,Not good,Exceeded my expectations! Great Children's Story.,5,Yes,50,Positive
1500,Beauty,Lipstick,U4663,Loved it,Decent Lipstick for the price point.,2,No,34,Negative
